Date (dd-mm-yyyy hh:mm UTC),X Position (m),Y Position (m),Z Position (m),Beacon Name,5% MaxDtrRange (m),AveDtrRangeDeltaFrom3DPos (m),Total Vertical Movement (m) (from initial calculated pos),Ave Vertical Velocity (mm/s),Interpolation,90% Interval X +/- (m),90% Interval Y +/- (m),90% Interval Z +/- (m)
23/04/2021 07:00,87838.4,43327.0,4587.9,bcn_CZVS,8.7,0.1,-53.0,0.0000,1,9.01,29.66,109.86
26/04/2021 07:00,87838.4,43327.0,4587.9,bcn_CZVS,8.7,0.1,-53.0,0.0000,1,9.01,29.66,109.86
29/04/2021 07:00,87838.4,43327.0,4587.9,bcn_CZVS,8.7,0.1,-53.0,0.0000,1,9.01,29.66,109.86
02/05/2021 07:00,87838.2,43327.1,4587.1,bcn_CZVS,8.7,0.0,-53.8,-0.0033,1,8.97,30.11,111.21
05/05/2021 07:00,87838.2,43327.1,4587.1,bcn_CZVS,8.7,0.0,-53.8,0.0000,1,8.97,30.11,111.21
08/05/2021 07:00,87838.2,43327.1,4587.1,bcn_CZVS,8.7,0.0,-53.8,0.0000,1,8.97,30.11,111.21
11/05/2021 07:00,87838.2,43327.1,4587.1,bcn_CZVS,8.7,0.0,-53.8,0.0000,1,8.97,30.11,111.21
14/05/2021 07:00,87838.2,43327.1,4587.1,bcn_CZVS,8.7,0.0,-53.8,0.0000,1,8.97,30.11,111.21
17/05/2021 07:00,87838.2,43327.1,4587.1,bcn_CZVS,8.7,0.0,-53.8,0.0000,1,8.97,30.11,111.21
20/05/2021 07:00,87838.2,43327.1,4587.1,bcn_CZVS,8.7,0.0,-53.8,0.0000,1,8.97,30.11,111.21
23/05/2021 07:00,87838.2,43327.1,4587.1,bcn_CZVS,8.7,0.0,-53.8,0.0000,1,8.97,30.11,111.21
26/05/2021 07:00,87838.2,43327.1,4587.1,bcn_CZVS,8.7,0.0,-53.8,0.0000,1,8.97,30.11,111.21
29/05/2021 07:00,87838.2,43327.1,4587.1,bcn_CZVS,8.7,0.0,-53.8,0.0000,1,8.97,30.11,111.21
01/06/2021 07:00,87838.2,43327.1,4587.1,bcn_CZVS,8.7,0.0,-53.8,0.0000,1,8.97,30.11,111.21
04/06/2021 07:00,87838.2,43327.1,4587.1,bcn_CZVS,8.7,0.0,-53.8,0.0000,1,8.97,30.11,111.21
07/06/2021 07:00,87838.2,43327.1,4587.1,bcn_CZVS,8.7,0.0,-53.8,0.0000,1,8.97,30.11,111.21
10/06/2021 07:00,87838.2,43327.1,4587.1,bcn_CZVS,8.7,0.0,-53.8,0.0000,1,8.97,30.11,111.21
13/06/2021 07:00,87838.2,43327.1,4587.1,bcn_CZVS,8.7,0.0,-53.8,0.0000,1,8.97,30.11,111.21
16/06/2021 07:00,87838.2,43327.1,4587.1,bcn_CZVS,8.7,0.0,-53.8,0.0000,1,8.97,30.11,111.21
19/06/2021 07:00,87838.2,43327.1,4587.1,bcn_CZVS,8.7,0.0,-53.8,0.0000,1,8.97,30.11,111.21
22/06/2021 07:00,87838.2,43327.1,4587.1,bcn_CZVS,8.7,0.0,-53.8,0.0000,1,8.97,30.11,111.21
25/06/2021 07:00,87838.2,43327.1,4587.1,bcn_CZVS,8.7,0.0,-53.8,0.0000,1,8.97,30.11,111.21
28/06/2021 07:00,87838.2,43327.1,4587.1,bcn_CZVS,8.7,0.0,-53.8,0.0000,1,8.97,30.11,111.21
01/07/2021 07:00,87838.2,43327.1,4587.1,bcn_CZVS,8.7,0.0,-53.8,0.0000,1,8.97,30.11,111.21
04/07/2021 07:00,87838.2,43327.1,4587.1,bcn_CZVS,8.7,0.0,-53.8,0.0000,1,8.97,30.11,111.21
07/07/2021 07:00,87838.2,43327.1,4587.1,bcn_CZVS,8.7,0.0,-53.8,0.0000,1,8.97,30.11,111.21
10/07/2021 07:00,87838.2,43327.1,4587.1,bcn_CZVS,8.7,0.0,-53.8,0.0000,1,8.97,30.11,111.21
13/07/2021 07:00,87838.2,43327.1,4587.1,bcn_CZVS,8.7,0.0,-53.8,0.0000,1,8.97,30.11,111.21
16/07/2021 07:00,87838.2,43327.1,4587.1,bcn_CZVS,8.7,0.0,-53.8,0.0000,1,8.97,30.11,111.21
19/07/2021 07:00,87838.2,43327.1,4587.1,bcn_CZVS,8.7,0.0,-53.8,0.0000,1,8.97,30.11,111.21
22/07/2021 07:00,87838.2,43327.1,4587.1,bcn_CZVS,8.7,0.0,-53.8,0.0000,1,8.97,30.11,111.21
25/07/2021 07:00,87838.2,43327.1,4587.1,bcn_CZVS,8.7,0.0,-53.8,0.0000,1,8.97,30.11,111.21
28/07/2021 07:00,87838.2,43327.1,4587.1,bcn_CZVS,8.7,0.0,-53.8,0.0000,1,8.97,30.11,111.21
31/07/2021 07:00,87838.2,43327.1,4587.1,bcn_CZVS,8.7,0.0,-53.8,0.0000,1,8.97,30.11,111.21
03/08/2021 07:00,87838.2,43327.1,4587.1,bcn_CZVS,8.7,0.0,-53.8,0.0000,1,8.97,30.11,111.21
06/08/2021 07:00,87838.2,43327.1,4587.1,bcn_CZVS,8.7,0.0,-53.8,0.0000,1,8.97,30.11,111.21
09/08/2021 07:00,87838.2,43327.1,4587.1,bcn_CZVS,8.7,0.0,-53.8,0.0000,1,8.97,30.11,111.21
12/08/2021 07:00,87838.2,43327.1,4587.1,bcn_CZVS,8.7,0.0,-53.8,0.0000,1,8.97,30.11,111.21
15/08/2021 07:00,87838.2,43327.1,4587.1,bcn_CZVS,8.7,0.0,-53.8,0.0000,1,8.97,30.11,111.21
18/08/2021 07:00,87838.2,43327.1,4587.1,bcn_CZVS,8.7,0.0,-53.8,0.0000,1,8.97,30.11,111.21
21/08/2021 07:00,87838.2,43327.1,4587.1,bcn_CZVS,8.7,0.0,-53.8,0.0000,1,8.97,30.11,111.21
24/08/2021 07:00,87838.2,43327.1,4587.1,bcn_CZVS,8.7,0.0,-53.8,0.0000,1,8.97,30.11,111.21
27/08/2021 07:00,87838.2,43327.1,4587.1,bcn_CZVS,8.7,0.0,-53.8,0.0000,1,8.97,30.11,111.21
30/08/2021 07:00,87838.2,43327.1,4587.1,bcn_CZVS,8.7,0.0,-53.8,0.0000,1,8.97,30.11,111.21
02/09/2021 07:00,87838.2,43327.1,4587.1,bcn_CZVS,8.7,0.0,-53.8,0.0000,1,8.97,30.11,111.21
05/09/2021 07:00,87838.3,43327.1,4587.1,bcn_CZVS,8.4,0.0,-53.8,0.0000,1,8.28,7.43,12.14
08/09/2021 07:00,87838.3,43327.1,4587.1,bcn_CZVS,9.9,0.0,-53.8,0.0000,1,7.98,7.30,13.42
11/09/2021 07:00,87838.3,43327.1,4587.1,bcn_CZVS,9.9,0.0,-53.8,0.0000,1,7.98,7.30,13.42
14/09/2021 07:00,87838.3,43327.1,4587.1,bcn_CZVS,9.9,0.0,-53.8,0.0000,1,7.98,7.30,13.42
17/09/2021 07:00,87838.3,43327.1,4587.1,bcn_CZVS,9.9,0.0,-53.8,0.0000,1,7.98,7.30,13.42
20/09/2021 07:00,87838.3,43327.1,4587.1,bcn_CZVS,9.9,0.0,-53.8,0.0000,1,7.98,7.30,13.42
23/09/2021 07:00,87838.3,43327.1,4587.1,bcn_CZVS,9.9,0.0,-53.8,0.0000,1,7.98,7.30,13.42
26/09/2021 07:00,87838.3,43327.1,4587.1,bcn_CZVS,9.9,0.0,-53.8,0.0000,1,7.98,7.30,13.42
29/09/2021 07:00,87838.3,43327.1,4587.1,bcn_CZVS,9.9,0.0,-53.8,0.0000,1,7.98,7.30,13.42
02/10/2021 07:00,87838.3,43327.1,4587.1,bcn_CZVS,9.9,0.0,-53.8,0.0000,0,7.98,7.30,13.42
05/10/2021 07:00,87838.3,43327.1,4587.1,bcn_CZVS,9.9,0.0,-53.8,0.0000,0,7.98,7.30,13.42
08/10/2021 07:00,87838.3,43327.1,4587.1,bcn_CZVS,9.9,0.0,-53.8,0.0000,0,7.98,7.30,13.42
11/10/2021 07:00,87838.3,43327.1,4587.1,bcn_CZVS,9.9,0.0,-53.8,0.0000,0,7.98,7.30,13.42
14/10/2021 07:00,87838.3,43327.1,4587.1,bcn_CZVS,9.9,0.0,-53.8,0.0000,0,7.98,7.30,13.42
17/10/2021 07:00,87838.3,43327.1,4587.1,bcn_CZVS,9.9,0.0,-53.8,0.0000,0,7.98,7.30,13.42
20/10/2021 07:00,87838.3,43327.1,4587.1,bcn_CZVS,9.9,0.0,-53.8,0.0000,0,7.98,7.30,13.42
23/10/2021 07:00,87838.3,43327.1,4587.1,bcn_CZVS,9.9,0.0,-53.8,0.0000,0,7.98,7.30,13.42
26/10/2021 07:00,87838.0,43327.3,4585.5,bcn_CZVS,9.9,0.1,-55.4,-0.0061,0,8.68,7.24,12.86
29/10/2021 07:00,87837.7,43327.6,4583.9,bcn_CZVS,9.9,0.2,-57.0,-0.0060,0,8.69,7.14,12.28
01/11/2021 07:00,87837.5,43327.8,4582.4,bcn_CZVS,9.9,0.3,-58.5,-0.0059,0,8.47,7.05,12.21
04/11/2021 07:00,87837.2,43328.1,4580.9,bcn_CZVS,9.9,0.4,-60.0,-0.0058,0,8.83,7.09,11.47
07/11/2021 07:00,87836.8,43328.4,4578.9,bcn_CZVS,9.9,0.5,-62.0,-0.0077,0,9.19,7.02,11.06
10/11/2021 07:00,87836.4,43328.8,4577.0,bcn_CZVS,9.9,0.6,-63.9,-0.0075,0,9.52,7.04,11.55
13/11/2021 07:00,87836.2,43329.0,4575.9,bcn_CZVS,9.9,0.7,-65.0,-0.0040,0,9.39,7.06,12.24
16/11/2021 07:00,87836.0,43329.3,4574.9,bcn_CZVS,9.9,0.8,-66.0,-0.0039,0,9.62,7.09,11.81
19/11/2021 07:00,87835.8,43329.5,4573.9,bcn_CZVS,9.9,0.8,-67.0,-0.0039,0,9.95,6.97,11.33
22/11/2021 07:00,87835.2,43330.2,4571.2,bcn_CZVS,9.9,1.0,-69.7,-0.0107,0,11.24,7.27,12.66
25/11/2021 07:00,87834.6,43330.9,4568.5,bcn_CZVS,9.9,1.3,-72.4,-0.0104,0,12.76,7.87,14.60
28/11/2021 07:00,87833.8,43331.8,4565.5,bcn_CZVS,9.9,1.5,-75.4,-0.0115,0,14.43,8.27,17.84
01/12/2021 07:00,87831.4,43330.5,4559.6,bcn_CZVS,9.9,1.6,-81.3,-0.0228,0,18.40,8.29,18.22
04/12/2021 07:00,87827.4,43331.3,4549.6,bcn_CZVS,9.9,2.2,-91.3,-0.0386,0,22.47,9.06,22.07
07/12/2021 07:00,87823.3,43332.4,4540.4,bcn_CZVS,9.9,2.9,-100.5,-0.0355,0,11.13,10.04,27.58
10/12/2021 07:00,87823.5,43332.5,4539.6,bcn_CZVS,9.9,3.2,-101.3,-0.0028,0,10.88,9.69,28.26
13/12/2021 06:59,87823.7,43332.6,4538.9,bcn_CZVS,9.9,3.6,-102.0,-0.0028,0,10.67,9.68,28.50
16/12/2021 06:59,87823.9,43332.7,4538.2,bcn_CZVS,10.0,3.9,-102.7,-0.0028,0,10.57,9.73,28.31
19/12/2021 06:59,87824.1,43332.8,4537.5,bcn_CZVS,10.0,4.2,-103.4,-0.0028,0,10.60,9.74,28.86
22/12/2021 06:59,87824.6,43332.5,4537.5,bcn_CZVS,10.1,4.5,-103.4,0.0002,0,10.15,9.39,26.21
25/12/2021 06:59,87824.9,43332.6,4536.9,bcn_CZVS,10.1,4.8,-104.0,-0.0023,0,10.20,9.51,26.93
28/12/2021 06:59,87825.2,43332.6,4536.3,bcn_CZVS,10.2,5.1,-104.6,-0.0023,0,10.37,9.43,26.94
31/12/2021 06:59,87826.9,43331.7,4536.2,bcn_CZVS,10.3,6.0,-104.7,-0.0004,1,11.43,9.43,28.15
06/01/2022 06:59,87830.2,43329.9,4536.1,bcn_CZVS,10.6,7.8,-104.8,-0.0002,1,11.48,8.24,28.71
09/01/2022 06:59,87830.1,43330.0,4535.8,bcn_CZVS,10.6,7.8,-105.1,-0.0011,0,11.13,8.26,28.37
12/01/2022 06:59,87830.1,43330.0,4535.8,bcn_CZVS,10.6,7.8,-105.1,0.0000,0,11.13,8.26,28.37
15/01/2022 06:59,87830.1,43330.0,4535.8,bcn_CZVS,10.6,7.8,-105.1,0.0000,1,11.13,8.26,28.37
18/01/2022 06:59,87830.1,43330.0,4535.8,bcn_CZVS,10.6,7.8,-105.1,0.0000,0,11.13,8.26,28.37
21/01/2022 06:59,87830.1,43330.0,4535.8,bcn_CZVS,10.6,7.8,-105.1,0.0000,0,11.13,8.26,28.37
24/01/2022 06:59,87830.1,43330.0,4535.8,bcn_CZVS,10.6,7.8,-105.1,0.0000,0,11.13,8.26,28.37
27/01/2022 06:59,87842.7,43329.5,4533.4,bcn_CZVS,10.6,0.0,-107.5,-0.0092,0,15.29,9.79,10.33
30/01/2022 06:59,87842.7,43329.6,4533.3,bcn_CZVS,10.6,0.0,-107.6,-0.0004,0,15.38,9.87,10.44
02/02/2022 06:59,87842.7,43329.6,4533.2,bcn_CZVS,10.6,0.0,-107.7,-0.0004,0,15.48,10.05,10.51
05/02/2022 06:59,87842.7,43329.7,4533.1,bcn_CZVS,10.6,0.0,-107.8,-0.0004,0,15.62,10.14,11.02
08/02/2022 06:59,87842.6,43329.7,4533.0,bcn_CZVS,10.6,0.0,-107.9,-0.0004,0,15.62,10.15,11.01
11/02/2022 06:59,87842.6,43329.8,4532.9,bcn_CZVS,10.6,0.0,-108.1,-0.0004,0,15.95,10.24,11.31
14/02/2022 06:59,87842.6,43329.9,4532.7,bcn_CZVS,10.6,0.0,-108.2,-0.0004,0,15.62,10.19,11.01
17/02/2022 06:59,87842.6,43329.9,4532.6,bcn_CZVS,10.6,0.0,-108.3,-0.0004,0,16.27,10.32,11.34
20/02/2022 06:59,87842.5,43330.0,4532.5,bcn_CZVS,10.6,0.0,-108.4,-0.0004,0,16.27,10.35,11.34
23/02/2022 06:59,87842.5,43330.0,4532.5,bcn_CZVS,10.6,0.0,-108.4,0.0000,0,16.27,10.35,11.34
26/02/2022 06:59,87842.5,43330.0,4532.5,bcn_CZVS,10.6,0.0,-108.4,0.0000,0,16.27,10.35,11.34
01/03/2022 06:59,87842.5,43330.0,4532.5,bcn_CZVS,10.6,0.0,-108.4,0.0000,0,16.27,10.35,11.34
04/03/2022 06:59,87842.5,43330.0,4532.5,bcn_CZVS,10.6,0.0,-108.4,0.0000,0,16.27,10.35,11.34
07/03/2022 06:59,87842.5,43330.0,4532.5,bcn_CZVS,10.6,0.0,-108.4,0.0000,0,16.27,10.35,11.34
10/03/2022 06:59,87842.5,43330.0,4532.5,bcn_CZVS,10.6,0.0,-108.4,0.0000,0,16.27,10.35,11.34
13/03/2022 06:59,87842.5,43330.0,4532.5,bcn_CZVS,10.6,0.0,-108.4,0.0000,0,16.27,10.35,11.34
16/03/2022 06:59,87842.5,43330.0,4532.5,bcn_CZVS,10.6,0.0,-108.4,0.0000,0,16.27,10.35,11.34
19/03/2022 06:59,87842.5,43330.0,4532.5,bcn_CZVS,10.6,0.0,-108.4,0.0000,0,16.27,10.35,11.34
22/03/2022 06:59,87842.5,43330.0,4532.5,bcn_CZVS,10.6,0.0,-108.4,0.0000,0,16.27,10.35,11.34
25/03/2022 06:59,87842.5,43330.0,4532.5,bcn_CZVS,10.6,0.0,-108.4,0.0000,0,16.27,10.35,11.34
28/03/2022 06:59,87842.5,43330.0,4532.5,bcn_CZVS,10.6,0.0,-108.4,0.0000,0,16.27,10.35,11.34
31/03/2022 06:59,87842.5,43330.0,4532.5,bcn_CZVS,10.6,0.0,-108.4,0.0000,0,16.27,10.35,11.34
03/04/2022 06:59,87842.5,43330.0,4532.5,bcn_CZVS,10.6,0.0,-108.4,0.0000,0,16.27,10.35,11.34
06/04/2022 06:59,87842.5,43330.0,4532.5,bcn_CZVS,10.6,0.0,-108.4,0.0000,0,16.27,10.35,11.34
09/04/2022 06:59,87842.5,43330.0,4532.5,bcn_CZVS,10.6,0.0,-108.4,0.0000,0,16.27,10.35,11.34
12/04/2022 06:59,87842.5,43330.0,4532.5,bcn_CZVS,10.6,0.0,-108.4,0.0000,0,16.27,10.35,11.34
15/04/2022 06:59,87842.5,43330.0,4532.5,bcn_CZVS,10.6,0.0,-108.4,0.0000,0,16.27,10.35,11.34
18/04/2022 06:59,87842.5,43330.0,4532.5,bcn_CZVS,10.6,0.0,-108.4,0.0000,0,16.27,10.35,11.34
21/04/2022 06:59,87842.5,43330.0,4532.5,bcn_CZVS,10.6,0.0,-108.4,0.0000,0,16.27,10.35,11.34
24/04/2022 06:59,87842.5,43330.0,4532.5,bcn_CZVS,10.6,0.0,-108.4,0.0000,0,16.27,10.35,11.34
27/04/2022 06:59,87841.8,43332.6,4512.8,bcn_CZVS,11.0,0.0,-128.1,-0.0760,0,47.83,24.09,40.42
30/04/2022 06:59,87839.5,43330.7,4507.8,bcn_CZVS,11.0,0.0,-133.1,-0.0194,0,52.81,25.93,41.23
03/05/2022 06:59,87837.9,43332.2,4501.7,bcn_CZVS,11.1,0.0,-139.3,-0.0237,0,62.50,29.84,43.58
06/05/2022 06:59,87837.9,43332.7,4495.8,bcn_CZVS,11.2,0.0,-145.1,-0.0227,0,68.03,32.69,42.57
09/05/2022 06:59,87837.9,43332.7,4495.8,bcn_CZVS,11.2,0.0,-145.1,0.0000,0,68.03,32.69,42.57
09/04/2020 03:00,87830.3,43399.3,4707.4,bcn_CTH8,9.6,0.0,0.0,0.0000,1,25.02,11.63,65.22
12/04/2020 03:00,87830.3,43399.3,4707.4,bcn_CTH8,9.6,0.0,0.0,0.0000,1,25.02,11.63,65.22
15/04/2020 03:00,87830.3,43399.3,4707.4,bcn_CTH8,9.6,0.0,0.0,0.0000,1,25.02,11.63,65.22
18/04/2020 03:00,87830.3,43399.3,4707.4,bcn_CTH8,9.6,0.0,0.0,0.0000,1,25.02,11.63,65.22
21/04/2020 03:00,87830.3,43399.3,4707.4,bcn_CTH8,9.6,0.0,0.0,0.0000,1,25.02,11.63,65.22
24/04/2020 03:00,87830.3,43399.3,4707.4,bcn_CTH8,9.6,0.0,0.0,0.0000,1,25.02,11.63,65.22
27/04/2020 03:00,87830.3,43399.3,4707.4,bcn_CTH8,9.6,0.0,0.0,0.0000,1,25.02,11.63,65.22
30/04/2020 03:00,87830.3,43399.3,4707.4,bcn_CTH8,9.6,0.0,0.0,0.0000,1,25.02,11.63,65.22
03/05/2020 03:00,87830.3,43399.3,4707.4,bcn_CTH8,9.6,0.0,0.0,0.0000,1,25.02,11.63,65.22
06/05/2020 03:00,87830.3,43399.3,4707.4,bcn_CTH8,9.6,0.0,0.0,0.0000,0,25.02,11.63,65.22
09/05/2020 03:00,87830.3,43399.3,4707.4,bcn_CTH8,9.6,0.0,0.0,0.0000,0,25.02,11.63,65.22
12/05/2020 03:00,87830.3,43399.3,4707.4,bcn_CTH8,9.6,0.0,0.0,0.0000,0,25.02,11.63,65.22
15/05/2020 02:59,87830.3,43399.3,4707.4,bcn_CTH8,9.6,0.0,0.0,0.0000,0,25.02,11.63,65.22
18/05/2020 02:59,87830.3,43399.3,4707.4,bcn_CTH8,9.6,0.0,0.0,0.0000,0,25.02,11.63,65.22
21/05/2020 02:59,87830.3,43399.3,4707.4,bcn_CTH8,9.6,0.0,0.0,0.0000,0,25.02,11.63,65.22
24/05/2020 02:59,87830.3,43399.3,4707.4,bcn_CTH8,9.6,0.0,0.0,0.0000,0,25.02,11.63,65.22
27/05/2020 02:59,87830.3,43399.3,4707.4,bcn_CTH8,9.6,0.0,0.0,0.0000,0,25.02,11.63,65.22
30/05/2020 02:59,87830.3,43399.3,4707.4,bcn_CTH8,9.6,0.0,0.0,0.0000,0,25.02,11.63,65.22
02/06/2020 02:59,87830.3,43399.3,4707.4,bcn_CTH8,9.6,0.0,0.0,0.0000,0,25.02,11.63,65.22
05/06/2020 02:59,87830.3,43399.3,4707.4,bcn_CTH8,9.6,0.0,0.0,0.0000,0,25.02,11.63,65.22
08/06/2020 02:59,87830.3,43399.3,4707.4,bcn_CTH8,9.6,0.0,0.0,0.0000,0,25.02,11.63,65.22
11/06/2020 02:59,87830.3,43399.3,4707.4,bcn_CTH8,9.6,0.0,0.0,0.0000,0,25.02,11.63,65.22
14/06/2020 02:59,87830.3,43399.3,4707.4,bcn_CTH8,9.6,0.0,0.0,0.0000,0,25.02,11.63,65.22
17/06/2020 02:59,87830.3,43399.3,4707.4,bcn_CTH8,9.6,0.0,0.0,0.0000,0,25.02,11.63,65.22
20/06/2020 02:59,87830.3,43399.3,4707.4,bcn_CTH8,9.6,0.0,0.0,0.0000,0,25.02,11.63,65.22
23/06/2020 02:59,87830.3,43399.3,4707.4,bcn_CTH8,9.6,0.0,0.0,0.0000,0,25.02,11.63,65.22
26/06/2020 02:59,87830.3,43399.3,4707.4,bcn_CTH8,9.6,0.0,0.0,0.0000,0,25.02,11.63,65.22
29/06/2020 02:59,87830.3,43399.3,4707.4,bcn_CTH8,9.6,0.0,0.0,0.0000,0,25.02,11.63,65.22
02/07/2020 02:59,87830.3,43399.3,4707.4,bcn_CTH8,9.6,0.0,0.0,0.0000,0,25.02,11.63,65.22
05/07/2020 02:59,87830.3,43399.3,4707.4,bcn_CTH8,9.6,0.0,0.0,0.0000,0,25.02,11.63,65.22
08/07/2020 02:59,87830.3,43399.3,4707.4,bcn_CTH8,9.6,0.0,0.0,0.0000,0,25.02,11.63,65.22
11/07/2020 02:59,87830.3,43399.3,4707.4,bcn_CTH8,9.6,0.0,0.0,0.0000,0,25.02,11.63,65.22
14/07/2020 02:59,87830.3,43399.3,4707.4,bcn_CTH8,9.6,0.0,0.0,0.0000,0,25.02,11.63,65.22
17/07/2020 02:59,87830.3,43399.3,4707.4,bcn_CTH8,9.6,0.0,0.0,0.0000,0,25.02,11.63,65.22
20/07/2020 02:59,87830.3,43399.3,4707.4,bcn_CTH8,9.6,0.0,0.0,0.0000,0,25.02,11.63,65.22
23/07/2020 02:59,87830.3,43399.3,4707.4,bcn_CTH8,9.6,0.0,0.0,0.0000,0,25.02,11.63,65.22
26/07/2020 02:59,87830.3,43399.3,4707.4,bcn_CTH8,9.6,0.0,0.0,0.0000,0,25.02,11.63,65.22
29/07/2020 02:59,87830.3,43399.3,4707.4,bcn_CTH8,9.6,0.0,0.0,0.0000,0,25.02,11.63,65.22
01/08/2020 02:59,87830.3,43399.3,4707.4,bcn_CTH8,9.6,0.0,0.0,0.0000,1,25.02,11.63,65.22
04/08/2020 02:59,87830.3,43399.3,4707.4,bcn_CTH8,9.6,0.0,0.0,0.0000,1,25.02,11.63,65.22
07/08/2020 02:59,87830.3,43399.3,4707.4,bcn_CTH8,9.6,0.0,0.0,0.0000,1,25.02,11.63,65.22
10/08/2020 02:59,87830.3,43399.3,4707.4,bcn_CTH8,9.6,0.0,0.0,0.0000,0,25.02,11.63,65.22
13/08/2020 02:59,87830.3,43399.3,4707.4,bcn_CTH8,9.6,0.0,0.0,0.0000,0,25.02,11.63,65.22
16/08/2020 02:59,87830.3,43399.3,4707.4,bcn_CTH8,9.6,0.0,0.0,0.0000,0,25.02,11.63,65.22
19/08/2020 02:59,87830.3,43399.3,4707.4,bcn_CTH8,9.6,0.0,0.0,0.0000,0,25.02,11.63,65.22
22/08/2020 02:59,87830.3,43399.3,4707.4,bcn_CTH8,9.6,0.0,0.0,0.0000,0,25.02,11.63,65.22
03/09/2020 02:59,87830.3,43399.3,4707.4,bcn_CTH8,9.6,0.0,0.0,0.0000,0,25.02,11.63,65.22
06/09/2020 02:59,87830.3,43399.3,4707.4,bcn_CTH8,9.6,0.0,0.0,0.0000,0,25.02,11.63,65.22
09/09/2020 02:59,87830.3,43399.3,4707.4,bcn_CTH8,9.6,0.0,0.0,0.0000,0,25.02,11.63,65.22
12/09/2020 02:59,87830.3,43399.3,4707.4,bcn_CTH8,9.6,0.0,0.0,0.0000,0,25.02,11.63,65.22
15/09/2020 02:59,87830.3,43399.3,4707.4,bcn_CTH8,9.6,0.0,0.0,0.0000,0,25.02,11.63,65.22
18/09/2020 02:59,87830.3,43399.3,4707.4,bcn_CTH8,9.6,0.0,0.0,0.0000,0,25.02,11.63,65.22
21/09/2020 02:59,87830.3,43399.3,4707.4,bcn_CTH8,9.6,0.0,0.0,0.0000,0,25.02,11.63,65.22
24/09/2020 02:59,87830.3,43399.3,4707.4,bcn_CTH8,9.6,0.0,0.0,0.0000,0,25.02,11.63,65.22
27/09/2020 02:59,87830.3,43399.3,4707.4,bcn_CTH8,9.6,0.0,0.0,0.0000,1,25.02,11.63,65.22
30/09/2020 02:59,87830.3,43399.3,4707.4,bcn_CTH8,9.6,0.0,0.0,0.0000,1,25.02,11.63,65.22
09/10/2020 02:59,87830.3,43399.3,4707.4,bcn_CTH8,9.6,0.0,0.0,0.0000,1,25.02,11.63,65.22
12/10/2020 02:59,87830.3,43399.3,4707.4,bcn_CTH8,9.6,0.0,0.0,0.0000,1,25.02,11.63,65.22
15/10/2020 02:59,87830.3,43399.3,4707.4,bcn_CTH8,9.6,0.0,0.0,0.0000,0,25.02,11.63,65.22
18/10/2020 02:59,87830.3,43399.3,4707.4,bcn_CTH8,9.6,0.0,0.0,0.0000,1,25.02,11.63,65.22
21/10/2020 02:59,87830.3,43399.3,4707.4,bcn_CTH8,9.6,0.0,0.0,0.0000,0,25.02,11.63,65.22
24/10/2020 02:59,87830.3,43399.3,4707.4,bcn_CTH8,9.6,0.0,0.0,0.0000,0,25.02,11.63,65.22
27/10/2020 02:59,87830.3,43399.3,4707.4,bcn_CTH8,9.6,0.0,0.0,0.0000,0,25.02,11.63,65.22
30/10/2020 02:59,87830.3,43399.3,4707.4,bcn_CTH8,9.6,0.0,0.0,0.0000,0,25.02,11.63,65.22
02/11/2020 02:59,87830.3,43399.3,4707.4,bcn_CTH8,9.6,0.0,0.0,0.0000,0,25.02,11.63,65.22
05/11/2020 02:59,87830.3,43399.3,4707.4,bcn_CTH8,9.6,0.0,0.0,0.0000,0,25.02,11.63,65.22
08/11/2020 02:59,87830.3,43399.3,4707.4,bcn_CTH8,9.6,0.0,0.0,0.0000,0,25.02,11.63,65.22
11/11/2020 02:59,87830.3,43399.3,4707.4,bcn_CTH8,9.6,0.0,0.0,0.0000,0,25.02,11.63,65.22
14/11/2020 02:59,87830.3,43399.3,4707.4,bcn_CTH8,9.6,0.0,0.0,0.0000,0,25.02,11.63,65.22
17/11/2020 02:59,87830.3,43399.3,4707.4,bcn_CTH8,9.6,0.0,0.0,0.0000,0,25.02,11.63,65.22
20/11/2020 02:59,87830.3,43399.3,4707.4,bcn_CTH8,9.6,0.0,0.0,0.0000,0,25.02,11.63,65.22
23/11/2020 02:59,87830.3,43399.3,4707.4,bcn_CTH8,9.6,0.0,0.0,0.0000,0,25.02,11.63,65.22
26/11/2020 02:59,87830.3,43399.3,4707.4,bcn_CTH8,9.6,0.0,0.0,0.0000,0,25.02,11.63,65.22
09/04/2020 04:00,87821.4,43394.0,4684.6,bcn_CTHA,9.0,0.1,0.0,0.0000,1,5.73,6.03,8.82
12/04/2020 04:00,87821.4,43394.0,4684.6,bcn_CTHA,9.0,0.1,0.0,0.0000,1,5.73,6.03,8.82
15/04/2020 04:00,87821.4,43394.0,4684.6,bcn_CTHA,9.0,0.1,0.0,0.0000,1,5.73,6.03,8.82
18/04/2020 04:00,87821.4,43394.0,4684.6,bcn_CTHA,9.0,0.1,0.0,0.0000,1,5.73,6.03,8.82
21/04/2020 04:00,87821.4,43394.0,4684.6,bcn_CTHA,9.0,0.1,0.0,0.0000,1,5.73,6.03,8.82
24/04/2020 04:00,87821.4,43394.0,4684.6,bcn_CTHA,9.0,0.1,0.0,0.0000,1,5.73,6.03,8.82
27/04/2020 04:00,87821.4,43394.0,4684.6,bcn_CTHA,9.0,0.1,0.0,0.0000,1,5.73,6.03,8.82
